SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
15.75402,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.123861,-0.1028512,1,0,0,0.3866567,-0.3516642,1.239392,-0.2971022,-0.8113753,-0.2987936,0.5023867,0.9999999,0.9999999,0,4.401083,2.494425,3.447754,1,1,1,1,1,0,0.2001114
15.82313,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.144079,-0.1499207,1,0,0,0.3595581,-0.3553914,1.237578,-0.3062605,-0.8621601,-0.2600375,0.4348109,0.262144,0.32768,1,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.2692251
15.88756,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.141209,-0.1803796,1,0,0,0.3481259,-0.3586524,1.23577,-0.3151501,-0.8811052,-0.2716295,0.3871317,0.4624841,0.5121107,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.3336544
15.99594,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.131878,-0.2348731,1,0,0,0.3324083,-0.3628271,1.232157,-0.3291926,-0.9102086,-0.3016759,0.2837464,0.9278558,0.9345166,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.4420357
16.01321,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.130142,-0.2386661,1,0,0,0.3318168,-0.3631819,1.231733,-0.3306074,-0.9107619,-0.3061646,0.2770848,0.9422847,0.9476133,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.4593048
16.08115,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.119619,-0.2581799,1,0,0,0.3301421,-0.364649,1.229017,-0.3393102,-0.9109381,-0.3313635,0.2457436,0.9922536,0.9929689,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.5272484
16.14476,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.113523,-0.2714822,1,0,0,0.3296309,-0.3653075,1.227611,-0.3462625,-0.910353,-0.3461092,0.2268608,0.9974617,0.9981568,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.5908566
16.19961,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.113351,-0.2891638,1,0,0,0.3271461,-0.3657468,1.228236,-0.3527335,-0.9159247,-0.3511743,0.1943157,0.3268483,0.4088451,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.6457005
16.26912,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.118086,-0.3078306,1,0,0,0.3247024,-0.3658407,1.232075,-0.359883,-0.9225288,-0.3510581,0.1603085,0.5800852,0.6252901,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.7152195
16.32243,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.131198,-0.3205569,1,0,0,0.3205781,-0.3655793,1.235796,-0.3646523,-0.9352126,-0.3262783,0.1375499,0.7312545,0.7601857,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.7685223
16.38054,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.147709,-0.3283427,1,0,0,0.3169183,-0.3648551,1.239816,-0.3687592,-0.9482974,-0.2906343,0.127529,0.9295499,0.9371341,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.8266392
